sim,mes,estado,ticket,vendas,faturamento
428,7,medio,13840.042651779622,4.328569444582591,59907.58573421309
428,8,medio,22395.007650402098,2.260134259331391,50615.72402866238
428,9,baixo,6061.185919777249,3.8471458334561146,23318.26615707391
428,10,alto,27825.008438148623,2.260134259331391,62888.25483724474
428,11,alto,26616.449980465142,2.572923611193225,68482.09260088223
428,12,baixo,5643.7816715421695,0.0,0.0
429,1,medio,13829.634000670918,0.817277777803861,11302.652543909047
429,2,alto,29867.713062085924,2.30767824081439,68925.07153626342
429,3,baixo,7839.53155386732,2.260134259331391,17718.393842004985
429,4,alto,31546.26812776334,2.4518333334115834,77346.19174038958
429,5,baixo,4902.438782357553,2.019368055620004,9899.828271725471
429,6,medio,16231.09988157469,1.8998009259865578,30835.858584795904
429,7,medio,17818.291314644634,4.328569444582591,77127.71133924213
429,8,medio,14288.573643016578,2.260134259331391,32294.09480756131
429,9,medio,21453.451621347915,3.8471458334561146,82534.55701832095
429,10,medio,19390.584155850986,2.260134259331391,43825.32355908727
429,11,baixo,7605.5682630370475,2.572923611193225,19568.546160509864
429,12,medio,20122.019397058564,0.0,0.0
430,1,medio,18622.385328361695,0.817277777803861,15219.661698570671
430,2,alto,31482.875064331543,2.30767824081439,72652.34574423583
430,3,medio,22135.19390386519,2.260134259331391,50028.51007906907
430,4,alto,42400.15735676387,2.4518333334115834,103958.11914921003
430,5,baixo,8142.54741131937,2.019368055620004,16442.800133789697
430,6,alto,51474.82499460284,1.8998009259865578,97791.92018974248
430,7,medio,16358.215487993763,4.328569444582591,70807.6717292275
430,8,baixo,2395.989568303612,2.260134259331391,5415.258108323623
430,9,alto,37384.11929566134,3.8471458334561146,143822.15878572984
430,10,medio,25724.71707375725,2.260134259331391,58141.31437000592
430,11,baixo,5463.317849289946,2.572923611193225,14056.699489891493
430,12,baixo,4359.472626230056,0.0,0.0
431,1,medio,16437.4695086546,0.817277777803861,13433.978552751956
431,2,alto,31489.880900145858,2.30767824081439,72668.51295910325
431,3,alto,37905.66021468977,2.260134259331391,85671.88127379524
431,4,medio,20050.99224535629,2.4518333334115834,49161.69115514172
431,5,baixo,4059.5179844745558,2.019368055620004,8197.660939062822
431,6,baixo,4543.104441402958,1.8998009259865578,8630.994024630983
431,7,alto,32368.398237318146,4.328569444582591,140108.85958013634
431,8,medio,23365.303778312234,2.260134259331391,52808.72354904867
431,9,baixo,5373.698173371175,3.8471458334561146,20673.40053793565
431,10,alto,46295.6811157739,2.260134259331391,104634.4549488419
431,11,baixo,6442.204725849367,2.572923611193225,16575.300647278415
431,12,baixo,5647.293509108803,0.0,0.0
432,1,medio,26535.800577300426,0.817277777803861,21687.120128062503
432,2,alto,42302.618422769694,2.30767824081439,97620.83206369956
432,3,baixo,5203.7457504578215,2.260134259331391,11761.16404745986
432,4,medio,9114.937601212177,2.4518333334115834,22348.307842618633
432,5,medio,19781.493749566514,2.019368055620004,39946.1165703214
432,6,medio,18921.00928300521,1.8998009259865578,35946.15095645355
432,7,alto,30064.653587811896,4.328569444582591,130136.94088216295
432,8,baixo,8185.633945870993,2.260134259331391,18500.63171540903
432,9,alto,44586.08652326332,3.8471458334561146,171529.1769980863
432,10,baixo,7387.523685102657,2.260134259331391,16696.795372322602
432,11,alto,30410.245409955925,2.572923611193225,78243.238437456
432,12,baixo,917.6190644314456,0.0,0.0
433,1,medio,10844.206122168172,0.817277777803861,8862.72868157263
433,2,baixo,7850.272854213425,2.30767824081439,18115.903850124196
433,3,alto,41700.56412385993,2.260134259331391,94248.87360978132
433,4,medio,12341.019501149583,2.4518333334115834,30258.12298120094
433,5,baixo,2840.7529382092166,2.019368055620004,5736.525737328359
433,6,baixo,8869.322763267652,1.8998009259865578,16849.94759852954
433,7,alto,25206.917386873087,4.328569444582591,109109.8923929365
433,8,baixo,6756.073124105245,2.260134259331391,15269.632326338326
433,9,medio,18770.28712667903,3.8471458334561146,72212.03191217818
433,10,medio,19649.4202713322,2.260134259331391,44410.32793123862
433,11,baixo,9458.010951682252,2.572923611193225,24334.739692507374
433,12,medio,21644.555449376203,0.0,0.0
434,1,medio,14535.106668540764,0.817277777803861,11879.219678207077
434,2,medio,18849.499132095614,2.30767824081439,43498.57899738677
434,3,alto,26022.47072689134,2.260134259331391,58814.27760229536
434,4,baixo,7885.8269085859565,2.4518333334115834,19334.73327598507
434,5,baixo,878.4251224357486,2.019368055620004,1773.8636315008416
434,6,alto,26192.972106104407,1.8998009259865578,49761.43266151723
434,7,medio,20208.3209206175,4.328569444582591,87473.12046330405
434,8,alto,42009.22109141876,2.260134259331391,94946.47979654238
434,9,medio,23249.98434100705,3.8471458334561146,89446.08038542519
434,10,baixo,5927.544355068898,2.260134259331391,13397.046070597611
434,11,alto,31708.280408773742,2.572923611193225,81582.98333406953
434,12,baixo,11249.512802531324,0.0,0.0
435,1,medio,27102.46069150658,0.817277777803861,22150.238846970995
435,2,baixo,6822.81265863371,2.30767824081439,15744.85631348199
435,3,baixo,3143.6394817759374,2.260134259331391,7105.047291748576
435,4,baixo,7431.655046496076,2.4518333334115834,18221.17956541549
435,5,alto,38891.117727316516,2.019368055620004,78535.48078589982
435,6,baixo,3934.9211545343446,1.8998009259865578,7475.566853068443
435,7,baixo,11359.884279847338,4.328569444582591,49172.0479877413
435,8,alto,30415.537564541737,2.260134259331391,68743.19846560164
435,9,baixo,2208.7457026972274,3.8471458334561146,8497.366827295737
435,10,alto,33799.74663464627,2.260134259331391,76391.96532568491
435,11,baixo,4449.512600051171,2.572923611193225,11448.256026973415
435,12,baixo,12472.547864979719,0.0,0.0
436,1,medio,20026.153970838746,0.817277777803861,16366.930615245057
436,2,baixo,8889.129951202724,2.30767824081439,20513.251768162005
436,3,alto,20069.933488962874,2.260134259331391,45360.744260907384
436,4,medio,16901.153418700353,2.4518333334115834,41438.81132507267
436,5,baixo,5973.198286126521,2.019368055620004,12062.085808888056
436,6,alto,24243.295099180843,1.8998009259865578,46057.43447838914
436,7,alto,39205.69595487819,4.328569444582591,169704.57756388103
436,8,medio,16771.643368799414,2.260134259331391,37906.1657631117
436,9,alto,32138.84957772802,3.8471458334561146,123642.84124502915
436,10,baixo,4238.8387029327005,2.260134259331391,9580.344572278033
436,11,medio,17894.93329841728,2.572923611193225,46042.29640422568
436,12,medio,17705.89173321788,0.0,0.0
437,1,medio,18673.180664215743,0.817277777803861,15261.175597780268
437,2,baixo,6131.0046276956955,2.30767824081439,14148.385973665687
437,3,alto,42240.8426716912,2.260134259331391,95469.9756653166
437,4,medio,18571.540975724274,2.4518333334115834,45534.32321709986
437,5,baixo,5532.750663481246,2.019368055620004,11172.659949544412
437,6,baixo,8375.248651590602,1.8998009259865578,15911.305143659496
437,7,alto,26415.189263825567,4.328569444582591,114339.98112026145
437,8,baixo,7036.590903613786,2.260134259331391,15903.640170157149
437,9,alto,21837.687199071726,3.8471458334561146,84012.76732022672
437,10,baixo,3414.019298715466,2.260134259331391,7716.141979045355
437,11,alto,24003.241377533006,2.572923611193225,61758.50648542487
437,12,alto,31882.549448060912,0.0,0.0
438,1,medio,16872.379227436297,0.817277777803861,13789.420601263162
438,2,alto,31406.254145913364,2.30767824081439,72475.52931801099
438,3,alto,35317.42328771628,2.260134259331391,79822.11832387585
438,4,baixo,9868.922620103753,2.4518333334115834,24196.95344482996
438,5,alto,36829.7017870099,2.019368055620004,74372.72328669878
438,6,baixo,3996.0201750054453,1.8998009259865578,7591.6428287363115
438,7,alto,26970.58706941823,4.328569444582591,116744.05909113809
438,8,medio,17123.399003858016,2.260134259331391,38701.180724820515
438,9,medio,12665.527839880273,3.8471458334561146,48726.13265771782
438,10,baixo,6166.367487751349,2.260134259331391,13936.818414694064
438,11,baixo,8726.727321560058,2.572923611193225,22453.202774086887
438,12,baixo,3288.267643514684,0.0,0.0
439,1,medio,18406.559555603817,0.817277777803861,15043.272090618311
439,2,baixo,5025.903465376127,2.30767824081439,11598.168067482127
439,3,alto,45571.29057316069,2.260134259331391,102997.23506634613
439,4,baixo,11898.935117971043,2.4518333334115834,29174.205754343093
439,5,baixo,4453.684323463025,2.019368055620004,8993.627852616823
439,6,baixo,2627.6984195936493,1.8998009259865578,4992.103890757429
439,7,alto,28913.995787199416,4.328569444582591,125156.23868526115
439,8,medio,21308.929734736965,2.260134259331391,48161.042123164385
439,9,medio,24872.646380085305,3.8471458334561146,95688.6978881725
439,10,baixo,8361.837665257686,2.260134259331391,18898.87577821651
439,11,baixo,6455.666258414874,2.572923611193225,16609.936142259055
439,12,baixo,6323.414062571395,0.0,0.0
440,1,medio,15082.649861256044,0.817277777803861,12326.714562001052
440,2,alto,42332.60784161065,2.30767824081439,97690.03799301351
440,3,alto,41309.61090597058,2.260134259331391,93365.26684823376
440,4,medio,14914.27030399006,2.4518333334115834,36567.30507483334
440,5,alto,38677.42520435185,2.019368055620004,78103.95693130014
440,6,baixo,6123.124620682758,1.8998009259865578,11632.717824304194
440,7,medio,15745.165704845589,4.328569444582591,68154.04316988433
440,8,medio,18111.41414573862,2.260134259331391,40934.22759572304
440,9,baixo,7938.199848416695,3.8471458334561146,30539.41247197825
440,10,alto,43523.498896728226,2.260134259331391,98368.95094246746
440,11,baixo,5743.197593247036,2.572923611193225,14776.808691413404
440,12,medio,15241.86827859849,0.0,0.0
441,1,medio,10693.951615058224,0.817277777803861,8739.929011896797
441,2,baixo,5824.659496278304,2.30767824081439,13441.439979714347
441,3,baixo,7617.475055135532,2.260134259331391,17216.51634171409
441,4,medio,11256.10867001603,2.4518333334115834,27598.10244164843
441,5,medio,23018.58906256232,2.019368055620004,46483.00343838237
441,6,medio,12248.488010406985,1.8998009259865578,23269.688864106443
441,7,medio,18183.270775182616,4.328569444582591,78707.55028002708
441,8,medio,21986.490707135054,2.260134259331391,49692.42088966719
441,9,medio,18316.349623825616,3.8471458334561146,70465.66813942618
441,10,baixo,9801.759557580752,2.260134259331391,22153.292577817156
441,11,baixo,5689.640408050121,2.572923611193225,14639.010145071212
441,12,alto,45385.96106442361,0.0,0.0
442,1,medio,8311.70579478402,0.817277777803861,6792.972441720559
442,2,alto,44109.06562456425,2.30767824081439,101789.53096446091
442,3,baixo,8538.500877175928,2.260134259331391,19298.158355836447
442,4,baixo,7372.271605553466,2.4518333334115834,18075.58126545972
442,5,alto,33791.78734048308,2.019368055620004,68238.055897676
442,6,baixo,5073.90647786883,1.8998009259865578,9639.412225024396
442,7,baixo,5797.2707636597215,4.328569444582591,25093.889089549455
442,8,alto,12181.513302842548,2.260134259331391,27531.855546255527
442,9,medio,20315.927005513076,3.8471458334561146,78158.33393205819
442,10,alto,37229.66719175495,2.260134259331391,84144.04628359125
442,11,baixo,5745.5663801814235,2.572923611193225,14782.903399246776
442,12,baixo,3745.522057157665,0.0,0.0
443,1,medio,8505.167948865032,0.817277777803861,6951.084761097036
443,2,baixo,3900.192381190247,2.30767824081439,9000.389093062795
443,3,alto,23368.537732341276,2.260134259331391,52816.03271934281
443,4,medio,17174.281050506004,2.4518333334115834,42108.47475700953
443,5,baixo,8631.496413583027,2.019368055620004,17430.168129788195
443,6,medio,21104.953856858705,1.8998009259865578,40095.210880163744
443,7,baixo,5435.413644854318,4.328569444582591,23527.56542178369
443,8,medio,12788.902944712947,2.260134259331391,28904.63768460984
443,9,baixo,4246.132003742805,3.8471458334561146,16335.489046503795
443,10,alto,36537.283856434944,2.260134259331391,82579.16698684437
443,11,baixo,5861.569231227653,2.572923611193225,15081.369873669351
443,12,alto,44668.534788786135,0.0,0.0
444,1,medio,27014.729529832006,0.817277777803861,22078.538118113443
444,2,medio,19248.886087242012,2.30767824081439,44420.23558344323
444,3,alto,19509.738069622326,2.260134259331391,44094.6274017353
444,4,medio,12795.757007428127,2.4518333334115834,31373.06355704713
444,5,baixo,6797.610618058018,2.019368055620004,13726.877736649716
444,6,alto,31376.003158159074,1.8998009259865578,59608.15985362777
444,7,baixo,4817.729550378279,4.328569444582591,20853.876924030043
444,8,baixo,10289.45243211731,2.260134259331391,23255.543951589036
444,9,medio,13987.259873727318,3.8471458334561146,53811.02854467795
444,10,alto,23364.442722332486,2.260134259331391,52806.77744692964
444,11,baixo,3227.111025798363,2.572923611193225,8303.110154218597
444,12,alto,50576.369909669476,0.0,0.0
445,1,medio,18264.66265649658,0.817277777803861,14927.302908238691
445,2,baixo,7200.136567579127,2.30767824081439,16615.59848789436
445,3,medio,19866.50457083204,2.260134259331391,44900.96759370116
445,4,medio,15086.734328295677,2.4518333334115834,36990.15811844016
445,5,baixo,9262.02751153364,2.019368055620004,18703.442487064673
445,6,baixo,4201.855700090736,1.8998009259865578,7982.689349894276
445,7,alto,26891.84558373395,4.328569444582591,116403.22110218406
445,8,medio,11514.335375932009,2.260134259331391,26023.943856575323
445,9,alto,41328.678315695746,3.8471458334561146,158997.45258447697
445,10,medio,18796.53710786925,2.260134259331391,42482.697474289074
445,11,baixo,6856.405376178757,2.572923611193225,17641.00728028249
445,12,baixo,6352.0942494926685,0.0,0.0
446,1,medio,17200.71146724583,0.817277777803861,14057.759244596062
446,2,medio,16688.296030679754,2.30767824081439,38511.21762626882
446,3,baixo,4924.058514427885,2.260134259331391,11129.033343410896
446,4,alto,22406.051594332042,2.4518333334115834,54935.90416912305
446,5,baixo,4445.3635086601325,2.019368055620004,8976.825065007131
446,6,baixo,8267.027754978913,1.8998009259865578,15705.706984065513
446,7,alto,24380.604537989064,4.328569444582591,105533.13984359113
446,8,baixo,5844.588577713249,2.260134259331391,13209.554876186641
446,9,alto,34350.4992044438,3.8471458334561146,132151.37989151353
446,10,baixo,4289.828636225132,2.260134259331391,9695.58866739328
446,11,medio,18186.315417586302,2.572923611193225,46792.00033851517
446,12,baixo,8655.317236150837,0.0,0.0
447,1,medio,16142.609178571676,0.817277777803861,13192.99575741927
447,2,baixo,8102.04682006392,2.30767824081439,18696.91715272093
447,3,alto,29731.16056292302,2.260134259331391,67196.41455794468
447,4,baixo,6304.528495770265,2.4518333334115834,15457.653117372725
447,5,medio,18763.01630022587,2.019368055620004,37889.43574375356
447,6,baixo,5943.410336936385,1.8998009259865578,11291.296461629823
447,7,alto,38710.4947626011,4.328569444582591,167561.06481406954
447,8,baixo,8416.77393239933,2.260134259331391,19023.039117663116
447,9,medio,19565.150680768533,3.8471458334561146,75269.98792245972
447,10,medio,17422.796437298653,2.260134259331391,39377.85912129559
447,11,baixo,6923.577627345759,2.572923611193225,17813.83635132707
447,12,medio,12563.779577138946,0.0,0.0
448,1,medio,11604.195810460249,0.817277777803861,9483.851365173827
448,2,medio,19873.830594164443,2.30767824081439,45862.4064237846
448,3,baixo,892.9211559078585,2.260134259331391,2018.1216953491373
448,4,alto,41137.00115753985,2.4518333334115834,100861.0706746471
448,5,medio,24327.415612768636,2.019368055620004,49126.00596421633
448,6,medio,20566.37734180415,1.8998009259865578,39072.02271814848
448,7,baixo,6824.673931511354,4.328569444582591,29541.075049179388
448,8,baixo,4513.194922720071,2.260134259331391,10200.426463880121
448,9,medio,26370.749784341977,3.8471458334561146,101452.12015794497
448,10,medio,24296.67198087078,2.260134259331391,54913.74073170313
448,11,alto,17626.61774027979,2.572923611193225,45351.94096944325
448,12,medio,15758.10261301451,0.0,0.0
449,1,medio,10992.908305968947,0.817277777803861,8984.259671903908
449,2,alto,33181.57705095583,2.30767824081439,76572.40335639687
449,3,baixo,5580.720444691178,2.260134259331391,12613.177468797647
449,4,medio,13318.271668145473,2.4518333334115834,32654.182419390163
449,5,baixo,4999.217925529638,2.019368055620004,10095.260981897456
449,6,baixo,4790.389274813903,1.8998009259865578,9100.785980127528
449,7,medio,19828.002331090982,4.328569444582591,85826.8850374728
449,8,baixo,4143.868813752953,2.260134259331391,9365.69987213798
449,9,baixo,5354.546212536542,3.8471458334561146,20599.720151608177
449,10,alto,33478.17134207409,2.260134259331391,75665.16198998803
449,11,medio,20560.04380916461,2.572923611193225,52899.42216376672
449,12,baixo,4770.400425724863,0.0,0.0
450,1,medio,14824.891014929595,0.817277777803861,12116.053984866085
450,2,baixo,6310.308728141187,2.30767824081439,14562.162144752545
450,3,alto,18976.9203603061,2.260134259331391,42890.38784293122
450,4,alto,28529.24143330843,2.4518333334115834,69948.94512313246
450,5,alto,30112.62945860352,2.019368055620004,60808.48199942584
450,6,medio,21536.373501088223,1.8998009259865578,40914.82231975977
450,7,alto,36665.55670397683,4.328569444582591,158709.40841744447
450,8,medio,20832.102832892277,2.260134259331391,47083.34930653436
450,9,alto,32571.679389221157,3.8471458334561146,125308.00065091057
450,10,medio,9446.790842185434,2.260134259331391,21351.01562316134
450,11,baixo,6664.166954574532,2.572923611193225,17146.39250635846
450,12,alto,34824.972669924384,0.0,0.0
451,1,medio,15174.705725780746,0.817277777803861,12401.949774393614
451,2,medio,25424.222995509615,2.30767824081439,58670.92619635039
451,3,baixo,5380.655585822811,2.260134259331391,12161.00402718095
451,4,alto,22851.22737969458,2.4518333334115834,56027.40099890261
451,5,baixo,5202.879798177457,2.019368055620004,10506.529261670212
451,6,baixo,3601.538094518358,1.8998009259865578,6842.205406941839
451,7,medio,18400.39758980655,4.328569444582591,79647.3987754078
451,8,medio,19261.471633595404,2.260134259331391,43533.51192422874
451,9,medio,17342.891279490043,3.8471458334561146,66720.6319259725
451,10,medio,20966.659758336275,2.260134259331391,47387.466023560635
451,11,baixo,7874.853758502565,2.572923611193225,20261.39716994496
451,12,alto,28152.688695465906,0.0,0.0
452,1,medio,25228.809709232522,0.817277777803861,20618.94553579803
452,2,baixo,5377.817951408525,2.30767824081439,12410.273469526472
452,3,alto,25418.348100220945,2.260134259331391,57448.87935692033
452,4,baixo,6283.863549598748,2.4518333334115834,15406.986113516243
452,5,medio,22395.766567900737,2.019368055620004,45225.29558834121
452,6,baixo,3939.105521414407,1.8998009259865578,7483.5163171418535
452,7,medio,14126.905474811956,4.328569444582591,61149.291384777556
452,8,medio,21416.040153047226,2.260134259331391,48403.12604911872
452,9,alto,35700.94934402853,3.8471458334561146,137346.75851930716
452,10,baixo,6139.678773423578,2.260134259331391,13876.49833710436
452,11,baixo,7795.537156961851,2.572923611193225,20057.321613081254
452,12,alto,31972.02535260672,0.0,0.0
453,1,medio,21244.218440562523,0.817277777803861,17362.427638282745
453,2,baixo,9898.371656002937,2.30767824081439,22842.256890051878
453,3,baixo,4912.7980799840225,2.260134259331391,11103.583249749368
453,4,medio,12028.550926368865,2.4518333334115834,29492.002113909966
453,5,baixo,4513.936186115644,2.019368055620004,9115.298539349125
453,6,alto,32422.336692857505,1.8998009259865578,61595.98527173864
453,7,medio,14087.63355048289,4.328569444582591,60979.300133096796
453,8,medio,19558.02736965966,2.260134259331391,44203.7677031088
453,9,medio,24110.17299685985,3.8471458334561146,92755.35158877549
453,10,medio,18725.166553288418,2.260134259331391,42321.39043877345
453,11,baixo,5473.0792578829305,2.572923611193225,14081.814848538887
453,12,baixo,8780.510593457206,0.0,0.0
454,1,medio,15890.206602742895,0.817277777803861,12986.712741133953
454,2,alto,51030.46516855007,2.30767824081439,117761.89408809962
454,3,baixo,5426.758610714477,2.260134259331391,12265.203053197412
454,4,baixo,5007.302106928392,2.4518333334115834,12277.070216229085
454,5,alto,15966.215193782835,2.019368055620004,32241.664931479812
454,6,baixo,1112.5398727771353,1.8998009259865578,2113.604280498969
454,7,alto,28293.23857445102,4.328569444582591,122469.2479816542
454,8,alto,48559.76056807753,2.260134259331391,109751.5784848416
454,9,medio,21772.62525640057,3.8471458334561146,83762.46453856282
454,10,medio,19114.791430409176,2.260134259331391,43201.99497184186
454,11,alto,36377.093766114,2.572923611193225,93595.48345742459
454,12,medio,18261.08000068006,0.0,0.0
455,1,medio,13896.231189092296,0.817277777803861,11357.080946070057
455,2,alto,25022.514593207838,2.30767824081439,57743.912457206265
455,3,medio,23300.185244216744,2.260134259331391,52661.54691922201
455,4,baixo,3191.2026057190424,2.4518333334115834,7824.29692237185
455,5,medio,18630.726257399238,2.019368055620004,37622.293457192856
455,6,baixo,3899.6482930669426,1.8998009259865578,7408.555438190478
455,7,alto,32119.39546312236,4.328569444582591,139031.03378013615
455,8,medio,17918.26003311703,2.260134259331391,40497.67336845622
455,9,medio,24880.151083617646,3.8471458334561146,95717.56957709826
455,10,baixo,4992.875437145203,2.260134259331391,11284.568828066069
455,11,alto,37567.46109108941,2.572923611193225,96658.20765384675
455,12,baixo,3313.79253592212,0.0,0.0
456,1,medio,18277.139575195204,0.817277777803861,14937.50001662654
456,2,alto,35962.98483869955,2.30767824081439,82990.99758700475
456,3,medio,16107.83630717159,2.260134259331391,36405.872681540546
456,4,baixo,6671.189782077854,2.4518333334115834,16356.64548121324
456,5,medio,18868.61240619348,2.019368055620004,38102.67314694241
456,6,medio,21396.18955759429,1.8998009259865578,40648.50073410155
456,7,medio,19443.545223224894,4.328569444582591,84162.73574761106
456,8,medio,12193.095814865985,2.260134259331391,27558.033578488816
456,9,medio,20095.694558801548,3.8471458334561146,77311.06759230008
456,10,baixo,4627.018069497626,2.260134259331391,10457.68205741698
456,11,alto,41767.04507306003,2.572923611193225,107463.4164382478
456,12,alto,49769.511968203005,0.0,0.0
457,1,medio,15171.402409270577,0.817277777803861,12399.2500472168
457,2,medio,18426.38875468954,2.30767824081439,42522.176385984014
457,3,baixo,7451.530258751523,2.260134259331391,16841.458822248824
457,4,medio,19822.527079014744,2.4518333334115834,48601.5326447821
457,5,baixo,5022.2200678683785,2.019368055620004,10141.710773347133
457,6,medio,17030.23556125597,1.8998009259865578,32354.057289043296
457,7,alto,42745.94555028531,4.328569444582591,185028.79378875616
457,8,alto,30394.035092218644,2.260134259331391,68694.59999124389
457,9,alto,42415.35126662943,3.8471458334561146,163178.04189999093
457,10,baixo,10771.249061753237,2.260134259331391,24344.469020259592
457,11,medio,10126.807872197292,2.572923611193225,26055.50308039384
457,12,baixo,6751.042614126647,0.0,0.0
458,1,medio,16366.868393125047,0.817277777803861,13376.277829941488
458,2,baixo,4982.711661671362,2.30767824081439,11498.495281891113
458,3,alto,25935.376192273652,2.260134259331391,58617.4322608054
458,4,baixo,5550.371257211894,2.4518333334115834,13608.585261241678
458,5,alto,19516.509373125824,2.019368055620004,39411.01558529868
458,6,baixo,4333.818527738851,1.8998009259865578,8233.39245205597
458,7,medio,19481.358482856383,4.328569444582591,84326.413067852
458,8,medio,19408.03081064914,2.260134259331391,43864.755341307304
458,9,medio,19501.917351300384,3.8471458334561146,75026.72008246079
458,10,medio,12096.879414389976,2.260134259331391,27340.571595463436
458,11,medio,16966.865643947374,2.572923611193225,43654.449223255346
458,12,baixo,7472.158940894493,0.0,0.0
459,1,medio,15387.83077205511,0.817277777803861,12576.13213860707
459,2,baixo,6683.064887389958,2.30767824081439,15422.363422580478
459,3,alto,37552.48492427272,2.260134259331391,84873.65770037434
459,4,alto,34694.62338425518,2.4518333334115834,85065.43410367785
459,5,alto,39978.16867451467,2.019368055620004,80730.63674350326
459,6,medio,15108.681232282854,1.8998009259865578,28703.486595526694
459,7,medio,21514.594312774567,4.328569444582591,93127.41555486638
459,8,alto,20181.48351626947,2.260134259331391,45612.86229925237
459,9,medio,16156.329813364096,3.8471458334561146,62155.75692542649
459,10,alto,21437.07519062722,2.260134259331391,48450.66805819959
459,11,medio,17544.91483753112,2.572923611193225,45141.72564185817
459,12,baixo,4360.885075156972,0.0,0.0
460,1,medio,20764.99138183619,0.817277777803861,16970.766012663407
460,2,baixo,7694.760011046782,2.30767824081439,17757.030245781352
460,3,medio,15527.13858619379,2.260134259331391,35093.41786804296
460,4,alto,41338.89791793846,2.4518333334115834,101356.08788170022
460,5,medio,22942.05156953587,2.019368055620004,46328.44606990751
460,6,medio,15951.690855399373,1.8998009259865578,30305.037058139034
460,7,baixo,5690.899462725065,4.328569444582591,24633.4535265432
460,8,medio,11855.257804538074,2.260134259331391,26794.47431724235
460,9,medio,13592.346766076525,3.8471458334561146,52291.740228001996
460,10,baixo,7504.005487634731,2.260134259331391,16960.059884814014
460,11,alto,22607.897470736603,2.572923611193225,58168.39320189381
460,12,baixo,4735.442599791784,0.0,0.0
461,1,medio,7115.336934417028,0.817277777803861,5815.206758086085
461,2,baixo,4350.9231729794055,2.30767824081439,10040.530733739677
461,3,medio,22519.779108444036,2.260134259331391,50897.72427556969
461,4,medio,20439.810747427044,2.4518333334115834,50115.009319165954
461,5,baixo,4352.967548229619,2.019368055620004,8790.243614045423
461,6,baixo,5581.163467629736,1.8998009259865578,10603.099523885321
461,7,medio,22399.916135076986,4.328569444582591,96959.5925435068
461,8,medio,16440.70072864819,2.260134259331391,37158.19096423234
461,9,medio,11638.95894154998,3.8471458334561146,44776.77239775079
461,10,medio,21769.749020434203,2.260134259331391,49202.55557812933
461,11,baixo,2034.188600094184,2.572923611193225,5233.811878802419
461,12,alto,40543.100399807794,0.0,0.0
462,1,medio,17378.71698370278,0.817277777803861,14203.239197522826
462,2,alto,30843.984675494194,2.30767824081439,71177.99229565045
462,3,baixo,4152.803130290928,2.260134259331391,9385.892627029167
462,4,alto,32482.825789986826,2.4518333334115834,79642.47503529115
462,5,baixo,5375.689486578271,2.019368055620004,10855.49562612846
462,6,alto,34537.001055243185,1.8998009259865578,65613.42658554972
462,7,alto,28372.92386391991,4.328569444582591,122814.17129083195
462,8,baixo,6725.294516783942,2.260134259331391,15200.068541476938
462,9,medio,13422.632445302545,3.8471458334561146,51638.82448595855
462,10,baixo,6761.2338709906235,2.260134259331391,15281.296307177705
462,11,alto,43010.889013448264,2.572923611193225,110663.73188111233
462,12,medio,23191.33665702148,0.0,0.0
463,1,medio,22164.791850770573,0.817277777803861,18114.7918292829
463,2,alto,38925.52862121025,2.30767824081439,89827.59541136466
463,3,medio,22661.313532207587,2.260134259331391,51217.61107559242
463,4,medio,17292.689608844285,2.4518333334115834,42398.79280730453
463,5,baixo,7847.596285527226,2.019368055620004,15847.185252395882
463,6,baixo,3471.7568161254835,1.8998009259865578,6595.646814075338
463,7,medio,20390.149678268717,4.328569444582591,88260.17886781952
463,8,baixo,3189.3711532158813,2.260134259331391,7208.40700910648
463,9,alto,34856.13466300275,3.8471458334561146,134096.63323915628
463,10,medio,18025.014844874913,2.260134259331391,40738.953575858686
463,11,baixo,257.78619852041356,2.572923611193225,663.2641968129161
463,12,alto,28362.083605260243,0.0,0.0
464,1,medio,18090.574328351868,0.817277777803861,14785.02438627099
464,2,baixo,4182.82853857975,2.30767824081439,9652.622403537942
464,3,baixo,7007.972848474214,2.260134259331391,15838.959523300764
464,4,alto,35164.792570106096,2.4518333334115834,86218.2105858901
464,5,baixo,8385.479845328946,2.019368055620004,16933.370130702646
464,6,baixo,4581.441637107562,1.8998009259865578,8703.827064530318
464,7,baixo,3740.292539863204,4.328569444582591,16190.116001852079
464,8,medio,21272.611322920584,2.260134259331391,48078.95763637367
464,9,baixo,2029.1464485366496,3.8471458334561146,7806.422304960044
464,10,baixo,3555.9688561040352,2.260134259331391,8036.967036796187
464,11,medio,14907.410890074967,2.572923611193225,38355.6294608329
464,12,medio,22093.753613459063,0.0,0.0
465,1,medio,11181.121065760963,0.817277777803861,9138.081777981059
465,2,alto,40601.652509976855,2.30767824081439,93695.55003838055
465,3,baixo,5901.832218712712,2.260134259331391,13338.933190338395
465,4,alto,21332.290038842315,2.4518333334115834,52303.21979523747
465,5,medio,17256.873692822115,2.019368055620004,34847.9794751542
465,6,baixo,7675.810433248346,1.8998009259865578,14582.51176878249
465,7,alto,28091.674598405967,4.328569444582591,121596.764313817
465,8,alto,29689.15705078052,2.260134259331391,67101.48098113918
465,9,alto,32792.619449937716,3.8471458334561146,126157.98928493983
465,10,medio,17311.96829128438,2.260134259331391,39127.372631590544
465,11,baixo,6606.19856042596,2.572923611193225,16997.244256350645
465,12,alto,38757.267696254894,0.0,0.0
