sim,mes,estado,ticket,vendas,faturamento
12,1,baixo,6749.325764946536,0.817277777803861,5516.0739628498495
12,2,medio,15981.370764349767,2.30767824081439,36879.86157127719
12,3,baixo,6479.188147470244,2.260134259331391,14643.835104751386
12,4,alto,22337.192766441636,2.4518333334115834,54767.073799601705
12,5,baixo,6898.5945242071,2.019368055620004,13930.8014108589
12,6,medio,20302.948198903927,1.8998009259865578,38571.559788534796
12,7,baixo,6640.680138847568,4.328569444582591,28744.64514026206
12,8,medio,19576.167673473115,2.260134259331391,44244.76722523228
12,9,baixo,2372.1761359671314,3.8471458334561146,9126.107537709975
12,10,medio,18082.722533472188,2.260134259331391,40869.38069988422
12,11,baixo,7251.463753543956,2.572923611193225,18657.462307205096
12,12,alto,43040.98315197848,0.0,0.0
13,1,baixo,6293.183167532119,0.817277777803861,5143.278754473314
13,2,alto,33858.76368873311,2.30767824081439,78135.13222536577
13,3,baixo,4611.847277721535,2.260134259331391,10423.394031182652
13,4,medio,14966.649142322873,2.4518333334115834,36695.729256623104
13,5,medio,14499.524223201523,2.019368055620004,29279.87603802161
13,6,baixo,6622.48724932241,1.8998009259865578,12581.407408596888
13,7,medio,17193.526775030612,4.328569444582591,74423.37464301016
13,8,medio,11748.701360391953,2.260134259331391,26553.64244727517
13,9,alto,23212.23374300643,3.8471458334561146,89300.84832961661
13,10,medio,14366.48154692699,2.260134259331391,32470.177130261927
13,11,baixo,6008.517174090584,2.572923611193225,15459.45570547766
13,12,alto,41133.00758870975,0.0,0.0
14,1,baixo,5927.743892271434,0.817277777803861,4844.613355666007
14,2,alto,31871.851760323225,2.30767824081439,73549.97880175972
14,3,alto,31783.736739014304,2.260134259331391,71835.51229341602
14,4,alto,35779.212822810856,2.4518333334115834,87724.6666421948
14,5,baixo,4475.426099490984,2.019368055620004,9037.532500600128
14,6,alto,41365.509806201444,1.8998009259865578,78586.23383372754
14,7,baixo,7673.22311258743,4.328569444582591,33214.07910661087
14,8,alto,26621.839222623537,2.260134259331391,60168.93087346362
14,9,baixo,6090.50594783001,3.8471458334561146,23431.064580833907
14,10,medio,17408.951243709074,2.260134259331391,39346.56712493671
14,11,baixo,8383.673182098271,2.572923611193225,21570.55067874808
14,12,baixo,6497.721322971451,0.0,0.0
15,1,baixo,5851.186974185583,0.817277777803861,4782.04508777729
15,2,alto,36282.425180818405,2.30767824081439,83728.16311375074
15,3,baixo,8539.613715979744,2.260134259331391,19300.673520942066
15,4,baixo,2922.875156085113,2.4518333334115834,7166.402737090064
15,5,baixo,9344.714676871881,2.019368055620004,18870.418307358486
15,6,baixo,5913.027460864078,1.8998009259865578,11233.57504553352
15,7,medio,14516.27914230471,4.328569444582591,62834.72234441175
15,8,baixo,8381.159459653876,2.260134259331391,18942.545627683096
15,9,medio,17792.497360425266,3.8471458334561146,68450.33208693899
15,10,medio,23887.559713465336,2.260134259331391,53989.09208022735
15,11,baixo,4404.193232517967,2.572923611193225,11331.652756202891
15,12,baixo,6017.426983689632,0.0,0.0
16,1,baixo,3640.51201050783,0.817277777803861,2975.3095660161057
16,2,alto,26868.928740912495,2.30767824081439,62004.84220939615
16,3,alto,33210.94721955956,2.260134259331391,75061.19959577316
16,4,baixo,7325.02660794825,2.4518333334115834,17959.7444054943
16,5,medio,20040.57234780662,2.019368055620004,40469.291615502276
16,6,baixo,10933.910776380166,1.8998009259865578,20772.253817621444
16,7,alto,38343.356695805545,4.328569444582591,165971.8821961952
16,8,medio,22627.273263157138,2.260134259331391,51140.675497314645
16,9,alto,35107.72648570949,3.8471458334561146,135064.54367161414
16,10,medio,20138.83219149462,2.260134259331391,45516.46457892287
16,11,baixo,8807.087993367448,2.572923611193225,22659.96464399147
16,12,alto,28100.850230573044,0.0,0.0
17,1,baixo,7337.47541590283,0.817277777803861,5996.755602599525
17,2,alto,37175.58089350888,2.30767824081439,85789.27911758561
17,3,alto,46489.73502603692,2.260134259331391,105073.04283958458
17,4,baixo,4758.839037846156,2.4518333334115834,11667.880181331513
17,5,medio,25180.39058728357,2.019368055620004,50848.47637999508
17,6,baixo,7282.63646442362,1.8998009259865578,13835.559498735465
17,7,baixo,4272.430398791581,4.328569444582591,18493.51167831505
17,8,alto,18568.583386952476,2.260134259331391,41967.491460103
17,9,alto,31489.48799266393,3.8471458334561146,121144.65252864339
17,10,baixo,1698.5007255473765,2.260134259331391,3838.83967930885
17,11,alto,25444.847836713652,2.572923611193225,65467.64978229941
17,12,baixo,11245.985636760886,0.0,0.0
18,1,baixo,5341.151090618391,0.817277777803861,4365.204094255268
18,2,medio,22282.04755170835,2.30767824081439,51419.79629586891
18,3,alto,22169.374606034784,2.260134259331391,50105.76305505057
18,4,medio,13381.891868931743,2.4518333334115834,32810.16854835628
